Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Average
88985,0.120202,0.120202,0.117521,0.11283,0.115176,0.115846,0.113835,0.116516,0.116516,0.116851,0.1165495
88986,0.11283,0.118526,0.115846,0.117856,0.109479,0.120537,0.114506,0.115846,0.113835,0.116181,0.1155442
88987,0.120537,0.115846,0.119531,0.113835,0.118526,0.116516,0.113835,0.116181,0.118861,0.115846,0.1169514
88988,0.11283,0.116516,0.119867,0.116181,0.115846,0.116181,0.117856,0.116516,0.118861,0.116516,0.116717
88989,0.120202,0.115176,0.117856,0.115846,0.116851,0.115846,0.119531,0.113835,0.120872,0.116516,0.1172531
88990,0.113835,0.119867,0.114171,0.113835,0.116181,0.114171,0.115176,0.118861,0.116516,0.116851,0.1159464
88991,0.117186,0.116181,0.116851,0.119531,0.116516,0.116851,0.116516,0.116516,0.115176,0.110485,0.1161809
88992,0.116516,0.120537,0.101436,0.120202,0.114171,0.117186,0.116181,0.119867,0.116516,0.119531,0.1162143
88993,0.115511,0.116181,0.119867,0.115511,0.116851,0.11149,0.115846,0.115176,0.116181,0.118191,0.1160805
88994,0.114506,0.115176,0.117856,0.117521,0.114171,0.114506,0.116181,0.113165,0.115846,0.115846,0.1154774
88995,0.1135,0.115511,0.117186,0.116181,0.115176,0.117856,0.113835,0.114171,0.116516,0.115511,0.1155443
88996,0.116181,0.114171,0.119196,0.116516,0.117521,0.117186,0.115846,0.119867,0.114841,0.115176,0.1166501
88997,0.114841,0.116516,0.115846,0.117856,0.115511,0.114841,0.116516,0.118191,0.116516,0.11082,0.1157454
88998,0.114506,0.117856,0.116851,0.115176,0.116181,0.115176,0.116516,0.116181,0.116516,0.115176,0.1160135
88999,0.116181,0.116181,0.120202,0.115176,0.114506,0.116181,0.116181,0.117521,0.114841,0.11082,0.115779
89000,0.115176,0.116851,0.117186,0.115511,0.116181,0.1135,0.116851,0.1135,0.115511,0.117856,0.1158123
89001,0.116181,0.116851,0.115511,0.114171,0.1135,0.116516,0.110485,0.117521,0.114841,0.120537,0.1156114
89002,0.114171,0.109479,0.116851,0.116516,0.114171,0.109814,0.109479,0.114171,0.116516,0.119531,0.1140699
89003,0.115846,0.111825,0.118526,0.114171,0.114506,0.115846,0.118861,0.116851,0.092387,0.115846,0.1134665
89004,0.115511,0.116181,0.121207,0.11149,0.115846,0.115511,0.115511,0.117521,0.105123,0.114841,0.1148742
89005,0.115846,0.115176,0.115176,0.120537,0.115176,0.116516,0.11283,0.1135,0.114171,0.115846,0.1154774
89006,0.115511,0.120202,0.116181,0.114506,0.116516,0.116181,0.118191,0.116516,0.109814,0.120537,0.1164155
89007,0.116181,0.115511,0.115511,0.115846,0.115511,0.118526,0.114841,0.118526,0.115846,0.118191,0.116449
89008,0.116516,0.111825,0.118861,0.116851,0.121207,0.116851,0.119867,0.116851,0.114171,0.114171,0.1167171
89009,0.116851,0.114171,0.098085,0.120537,0.115846,0.117186,0.114841,0.117186,0.120537,0.116851,0.1152091
89010,0.11149,0.118526,0.116851,0.115511,0.114506,0.115846,0.119867,0.114171,0.120202,0.115846,0.1162816
89011,0.117521,0.116851,0.116181,0.115846,0.115846,0.115846,0.116516,0.118191,0.113835,0.120537,0.116717
89012,0.116181,0.113165,0.076295,0.11082,0.116516,0.105793,0.115511,0.119867,0.11216,0.117186,0.1103494
89013,0.116516,0.111155,0.116851,0.113165,0.116181,0.119196,0.116516,0.118861,0.1135,0.114506,0.1156447
89014,0.105458,0.116181,0.115511,0.115511,0.116516,0.117521,0.115846,0.115846,0.117186,0.116516,0.1152092
89015,0.116181,0.119531,0.11283,0.112495,0.116516,0.120537,0.107469,0.114506,0.116516,0.115846,0.1152427
89016,0.116181,0.118191,0.115511,0.117856,0.113835,0.119196,0.116516,0.116516,0.115846,0.119531,0.1169179
89017,0.115176,0.116516,0.105458,0.115846,0.118191,0.115511,0.116181,0.116181,0.120537,0.116851,0.1156448
89018,0.117521,0.116181,0.115846,0.115846,0.119867,0.117186,0.117856,0.1135,0.120202,0.116516,0.1170521
89019,0.116181,0.121207,0.117521,0.115846,0.115846,0.116181,0.114171,0.116181,0.116181,0.118861,0.1168176
89020,0.116516,0.110149,0.112495,0.113165,0.115176,0.117186,0.116516,0.115511,0.115846,0.117186,0.1149746
89021,0.115846,0.119196,0.115511,0.118861,0.116181,0.119196,0.113835,0.102777,0.116181,0.119867,0.1157451
89022,0.117186,0.116851,0.115846,0.116516,0.118191,0.116516,0.117186,0.114506,0.118526,0.116516,0.116784
89023,0.114506,0.116851,0.116516,0.116516,0.120202,0.120202,0.115846,0.116516,0.120537,0.116516,0.1174208
89024,0.116516,0.118191,0.116851,0.117186,0.115511,0.115846,0.115846,0.116181,0.115846,0.11082,0.1158794
89025,0.108474,0.114841,0.117186,0.120202,0.115846,0.115846,0.114841,0.116516,0.116516,0.120872,0.116114
89026,0.118526,0.115176,0.120202,0.115846,0.118191,0.115511,0.116851,0.117521,0.116516,0.117856,0.1172196
89027,0.119531,0.116516,0.117521,0.110485,0.116851,0.115511,0.117186,0.116181,0.119196,0.115846,0.1164824
89028,0.120537,0.116516,0.118526,0.115176,0.117856,0.109814,0.118861,0.114506,0.119196,0.116851,0.1167839
89029,0.116181,0.115846,0.116516,0.116181,0.120202,0.117521,0.115846,0.118526,0.107134,0.115846,0.1159799
89030,0.120537,0.114841,0.113835,0.117186,0.119867,0.111155,0.115511,0.116516,0.117856,0.11082,0.1158124
89031,0.116851,0.108139,0.117186,0.113835,0.115176,0.117186,0.114506,0.118191,0.116516,0.119867,0.1157453
89032,0.119196,0.119867,0.120202,0.108139,0.116181,0.117856,0.116181,0.116516,0.116851,0.116851,0.116784
89033,0.118526,0.115846,0.120202,0.116181,0.115511,0.116516,0.114171,0.120537,0.113835,0.119531,0.1170856
89034,0.116181,0.117521,0.114841,0.116181,0.116516,0.115176,0.119867,0.116181,0.118861,0.115511,0.1166836
89035,0.117186,0.111825,0.115176,0.115846,0.119196,0.115846,0.117521,0.116181,0.118526,0.114841,0.1162144
89036,0.117856,0.113165,0.116851,0.11082,0.116181,0.117856,0.116516,0.116181,0.117186,0.11082,0.1153432
89037,0.115846,0.116181,0.113835,0.120202,0.11283,0.116516,0.115846,0.115511,0.119196,0.116516,0.1162479
89038,0.116516,0.116516,0.116516,0.119867,0.116516,0.120537,0.116516,0.116181,0.117521,0.115176,0.1171862
89039,0.119531,0.115176,0.116851,0.116851,0.116181,0.115846,0.116516,0.118861,0.113835,0.120872,0.117052
89040,0.113165,0.1135,0.116516,0.1135,0.114506,0.117521,0.116181,0.117521,0.117186,0.116181,0.1155777
89041,0.116181,0.116516,0.114171,0.120202,0.116181,0.120537,0.116181,0.119531,0.116516,0.115846,0.1171862
89042,0.116516,0.119531,0.116851,0.093728,0.116181,0.118861,0.116181,0.118526,0.116516,0.115846,0.1148737
89043,0.115511,0.117186,0.116181,0.116181,0.116516,0.118191,0.115846,0.120537,0.116516,0.117856,0.1170521
89044,0.118526,0.116516,0.117186,0.115176,0.116181,0.120872,0.114171,0.105793,0.119196,0.115846,0.1159463
89045,0.118526,0.112495,0.116851,0.114841,0.116851,0.115511,0.118191,0.116181,0.120537,0.110485,0.1160469
89046,0.116516,0.120537,0.115846,0.117521,0.114171,0.119196,0.115511,0.116181,0.116516,0.115846,0.1167841
89047,0.115511,0.120537,0.116851,0.11149,0.116181,0.11149,0.118861,0.116516,0.118861,0.115846,0.1162144
89048,0.117521,0.115846,0.114841,0.120537,0.115511,0.120872,0.115176,0.118526,0.116851,0.11283,0.1168511
89049,0.116851,0.114506,0.120202,0.114506,0.115511,0.117186,0.115511,0.117186,0.114171,0.11082,0.115645
89050,0.117186,0.115846,0.120202,0.116181,0.116516,0.116181,0.116516,0.117521,0.116851,0.120202,0.1173202
89051,0.116851,0.11283,0.116851,0.116181,0.118526,0.116851,0.114171,0.114841,0.117856,0.113835,0.1158793
89052,0.11283,0.120202,0.116851,0.118526,0.116516,0.116181,0.117521,0.116181,0.119531,0.116516,0.1170855
89053,0.115846,0.116181,0.115846,0.120202,0.115176,0.116516,0.116516,0.114506,0.116181,0.118526,0.1165496
89054,0.117186,0.120537,0.120537,0.116181,0.116181,0.114841,0.121207,0.116516,0.118526,0.115846,0.1177558
89055,0.116181,0.114506,0.117186,0.114841,0.118191,0.116516,0.115511,0.116851,0.118861,0.114171,0.1162815
89056,0.116516,0.112495,0.116516,0.119867,0.116516,0.114171,0.116851,0.116516,0.117186,0.115846,0.116248
89057,0.120537,0.115846,0.114171,0.116516,0.119531,0.11216,0.117186,0.119196,0.116851,0.120537,0.1172531
89058,0.115846,0.116851,0.111825,0.114506,0.115846,0.119867,0.114506,0.120872,0.116516,0.120537,0.1167172
89059,0.108809,0.115176,0.117856,0.116181,0.120872,0.115176,0.120202,0.114171,0.115176,0.118861,0.116248
89060,0.116181,0.115176,0.115176,0.119867,0.114171,0.119531,0.116851,0.114841,0.115511,0.116851,0.1164156
89061,0.11216,0.116181,0.115846,0.114171,0.116516,0.113165,0.118526,0.115176,0.115846,0.115846,0.1153433
89062,0.117186,0.106798,0.116516,0.116516,0.118526,0.114171,0.120537,0.112495,0.120872,0.116516,0.1160133
89063,0.116516,0.114506,0.120872,0.116181,0.116181,0.119867,0.114506,0.111825,0.116516,0.116516,0.1163486
89064,0.115176,0.116851,0.118526,0.11283,0.119867,0.116851,0.115176,0.116516,0.115511,0.119531,0.1166835
89065,0.113835,0.116516,0.116851,0.116181,0.114506,0.11216,0.117186,0.114841,0.101771,0.116516,0.1140363
89066,0.116516,0.119867,0.118861,0.11149,0.119531,0.1135,0.115176,0.116516,0.116851,0.115176,0.1163484
89067,0.120537,0.116181,0.116516,0.116181,0.116851,0.114171,0.118191,0.116516,0.115511,0.115846,0.1166501
89068,0.116516,0.112495,0.118526,0.116516,0.117186,0.115846,0.116516,0.118526,0.116516,0.120202,0.1168845
89069,0.118191,0.115176,0.119531,0.116851,0.120202,0.11283,0.115511,0.115511,0.117186,0.120537,0.1171526
89070,0.111155,0.118861,0.116516,0.116516,0.113835,0.101101,0.106463,0.1135,0.118526,0.111825,0.1128298
89071,0.116181,0.114841,0.116516,0.116516,0.118526,0.116516,0.112495,0.116181,0.119196,0.115846,0.1162814
89072,0.113835,0.116851,0.114171,0.115511,0.11216,0.116516,0.116181,0.121207,0.116516,0.115846,0.1158794
89073,0.119867,0.115846,0.115176,0.115511,0.113835,0.119531,0.115511,0.118191,0.115511,0.118526,0.1167505
89074,0.119196,0.115176,0.116516,0.116516,0.114841,0.120537,0.116516,0.115176,0.117856,0.116516,0.1168846
89075,0.115176,0.117521,0.119196,0.115511,0.114841,0.115846,0.117186,0.116181,0.118861,0.115176,0.1165495
89076,0.114841,0.115176,0.115511,0.120537,0.116181,0.120537,0.116851,0.120537,0.116181,0.1135,0.1169852
89077,0.116181,0.116516,0.114506,0.116181,0.119531,0.116516,0.114171,0.115846,0.118861,0.112495,0.1160804
89078,0.117186,0.113835,0.119867,0.115511,0.116181,0.116516,0.11216,0.116181,0.115846,0.116181,0.1159464
89079,0.1135,0.115176,0.116181,0.117856,0.116516,0.116851,0.114841,0.116516,0.114171,0.116181,0.1157789
89080,0.115846,0.114506,0.119196,0.116516,0.115846,0.113165,0.115846,0.119196,0.11283,0.113835,0.1156782
89081,0.113165,0.115176,0.120202,0.117856,0.116181,0.113835,0.110149,0.115176,0.111825,0.116516,0.1150081
89082,0.115176,0.119196,0.120202,0.115846,0.115176,0.116516,0.118191,0.116181,0.119867,0.116851,0.1173202
89083,0.117521,0.114171,0.117186,0.116181,0.120872,0.116516,0.117856,0.116181,0.119867,0.114506,0.1170857
89084,0.117521,0.116516,0.118526,0.114506,0.119531,0.115176,0.119196,0.115511,0.118526,0.119196,0.1174205
89085,0.117521,0.114506,0.119531,0.114171,0.116181,0.115846,0.118191,0.115176,0.116181,0.115846,0.116315
89086,0.119867,0.116181,0.120537,0.115846,0.120202,0.115176,0.116181,0.116181,0.112495,0.115176,0.1167842
89087,0.114506,0.116516,0.114506,0.115511,0.11149,0.114841,0.117521,0.115846,0.116516,0.117186,0.1154439
89088,0.113835,0.116181,0.094733,0.118526,0.115846,0.119196,0.116181,0.116851,0.115511,0.116516,0.1143376
89089,0.116181,0.116181,0.111155,0.115511,0.114841,0.11283,0.116851,0.117186,0.116516,0.115176,0.1152428
89090,0.117856,0.115511,0.119867,0.1135,0.118861,0.113835,0.117521,0.116181,0.115176,0.119531,0.1167839
89091,0.115846,0.116516,0.116851,0.116181,0.115176,0.115511,0.116851,0.114171,0.118191,0.115846,0.116114
89092,0.114506,0.1135,0.115846,0.118191,0.114171,0.114841,0.115511,0.117521,0.116516,0.119867,0.116047
89093,0.116181,0.11216,0.116516,0.120872,0.116181,0.119867,0.114841,0.116516,0.117186,0.119867,0.1170187
89094,0.116181,0.116181,0.116516,0.114841,0.118861,0.1135,0.116516,0.116181,0.118861,0.116516,0.1164154
89095,0.117856,0.116516,0.116851,0.115511,0.120537,0.116516,0.118526,0.115511,0.118526,0.116181,0.1172531
89096,0.118526,0.111155,0.116181,0.115846,0.116516,0.110149,0.111825,0.116181,0.115176,0.115511,0.1147066
89097,0.116851,0.120537,0.115846,0.115176,0.121207,0.115511,0.115176,0.114841,0.116181,0.118191,0.1169517
89098,0.117186,0.116851,0.116516,0.116851,0.116181,0.119196,0.116181,0.119867,0.117186,0.119531,0.1175546
89099,0.11216,0.116181,0.116851,0.118861,0.119531,0.116181,0.119196,0.115511,0.116516,0.117521,0.1168509
89100,0.119867,0.116516,0.120537,0.116181,0.116181,0.118526,0.115846,0.11283,0.119531,0.116851,0.1172866
89101,0.118191,0.114171,0.117521,0.116851,0.114506,0.116516,0.115846,0.115511,0.114506,0.112495,0.1156114
89102,0.115846,0.109479,0.118861,0.097414,0.118526,0.116181,0.115846,0.117521,0.113835,0.117856,0.1141365
89103,0.116181,0.116851,0.117186,0.116851,0.116516,0.113835,0.114841,0.116516,0.117186,0.11283,0.1158793
89104,0.114841,0.120537,0.116181,0.114171,0.110149,0.116516,0.116851,0.116181,0.115846,0.119531,0.1160804
89105,0.119867,0.116181,0.111825,0.116516,0.115176,0.092052,0.119867,0.114841,0.116851,0.115846,0.1139022
89106,0.114506,0.115846,0.113165,0.120537,0.115511,0.121877,0.116516,0.115176,0.115176,0.116181,0.1164491
89107,0.113835,0.115846,0.118526,0.111825,0.119196,0.116851,0.120537,0.115846,0.116181,0.117186,0.1165829
89108,0.115511,0.119196,0.116181,0.120872,0.115846,0.119867,0.114171,0.120202,0.117186,0.116516,0.1175548
89109,0.115846,0.116181,0.121207,0.113165,0.119867,0.115176,0.116851,0.117521,0.115846,0.119196,0.1170856
89110,0.120537,0.115846,0.120202,0.115846,0.117521,0.115176,0.116516,0.114506,0.115176,0.116851,0.1168177
89111,0.115846,0.116181,0.116516,0.115511,0.114841,0.117521,0.116181,0.116181,0.110149,0.119531,0.1158458
89112,0.114171,0.116181,0.116851,0.116181,0.1135,0.121207,0.116181,0.118861,0.113835,0.115176,0.1162144
89113,0.116516,0.121207,0.116181,0.100096,0.114506,0.115176,0.09909,0.116516,0.115511,0.116516,0.1131315
89114,0.118861,0.113165,0.115176,0.116516,0.114171,0.109814,0.113165,0.121207,0.116851,0.117186,0.1156112
89115,0.115511,0.110485,0.117186,0.120202,0.116516,0.117186,0.116516,0.116851,0.115511,0.118526,0.116449
89116,0.116181,0.116516,0.116181,0.118861,0.114841,0.116851,0.118191,0.115846,0.116181,0.120537,0.1170186
89117,0.115846,0.116181,0.116516,0.115846,0.119196,0.115176,0.110485,0.110485,0.118526,0.116181,0.1154438
89118,0.108474,0.116516,0.114506,0.117186,0.116181,0.115846,0.11149,0.120537,0.116516,0.11283,0.1150082
89119,0.117521,0.121207,0.116851,0.118861,0.109814,0.114841,0.117186,0.115846,0.116851,0.116516,0.1165494
89120,0.119531,0.114841,0.112495,0.116181,0.118526,0.111825,0.11149,0.114171,0.119531,0.116851,0.1155442
89121,0.114506,0.114841,0.117521,0.115176,0.116516,0.114841,0.116516,0.118191,0.115511,0.113165,0.1156784
89122,0.116516,0.117186,0.117186,0.116516,0.115511,0.120537,0.114171,0.120872,0.117521,0.114841,0.1170857
89123,0.118861,0.115846,0.118861,0.115176,0.114506,0.114171,0.116181,0.119531,0.116851,0.116851,0.1166835
89124,0.116516,0.121542,0.11283,0.115176,0.116851,0.116181,0.115846,0.119867,0.111155,0.117186,0.116315
89125,0.120872,0.115846,0.114841,0.113835,0.115176,0.115511,0.116516,0.118191,0.113165,0.115846,0.1159799
89126,0.116851,0.116181,0.117856,0.095403,0.115176,0.11216,0.116181,0.118861,0.115846,0.116181,0.1140696
89127,0.115511,0.111825,0.116516,0.112495,0.120537,0.114506,0.116516,0.116516,0.120202,0.115846,0.116047
89128,0.119867,0.115846,0.116181,0.116516,0.117186,0.116181,0.107804,0.116516,0.119531,0.104453,0.1150081
89129,0.114841,0.116516,0.120202,0.116516,0.116516,0.115511,0.116516,0.115846,0.116516,0.11283,0.116181
89130,0.118191,0.117186,0.116516,0.118191,0.115176,0.114506,0.116181,0.116181,0.116851,0.114841,0.116382
89131,0.114841,0.119531,0.113835,0.119196,0.115846,0.115846,0.117186,0.117186,0.116851,0.115511,0.1165829
89132,0.116181,0.120202,0.117186,0.115511,0.114841,0.116516,0.118191,0.116851,0.117521,0.116516,0.1169516
89133,0.114171,0.11149,0.116181,0.115846,0.107134,0.115846,0.117186,0.108809,0.119196,0.113835,0.1139694
89134,0.116851,0.116516,0.116181,0.116181,0.115176,0.116181,0.116851,0.116181,0.116516,0.116181,0.1162815
89135,0.115846,0.116516,0.120202,0.120537,0.108809,0.119867,0.104788,0.115176,0.115176,0.116181,0.1153098
89136,0.120872,0.116181,0.115176,0.115846,0.116181,0.115846,0.116181,0.1135,0.11149,0.115511,0.1156784
89137,0.117856,0.116181,0.118191,0.116516,0.118526,0.11149,0.116181,0.113835,0.119196,0.101771,0.1149743
89138,0.108474,0.117521,0.116181,0.11283,0.119867,0.116516,0.116516,0.116516,0.116516,0.117521,0.1158458
89139,0.119196,0.116516,0.116181,0.11283,0.116516,0.119196,0.116181,0.120537,0.1135,0.120872,0.1171525
89140,0.116181,0.120872,0.11283,0.120537,0.115846,0.115846,0.115846,0.110149,0.117186,0.116181,0.1161474
89141,0.120537,0.115846,0.117856,0.113165,0.1135,0.114171,0.116181,0.116181,0.118861,0.115846,0.1162144
89142,0.114506,0.116181,0.115846,0.116516,0.117521,0.115511,0.120872,0.1135,0.118526,0.116851,0.116583
89143,0.115176,0.115176,0.116181,0.115176,0.114841,0.117521,0.114841,0.116181,0.116516,0.120537,0.1162146
89144,0.120872,0.115846,0.115511,0.110485,0.119196,0.115176,0.115846,0.116516,0.117521,0.109479,0.1156448
89145,0.116181,0.116516,0.115511,0.114171,0.116516,0.116516,0.116516,0.119196,0.115511,0.121207,0.1167841
89146,0.116851,0.116851,0.116516,0.111825,0.116181,0.120872,0.116516,0.113835,0.114506,0.111825,0.1155778
89147,0.116181,0.116181,0.116516,0.116516,0.116516,0.118861,0.116516,0.116516,0.116181,0.117521,0.1167505
89148,0.116181,0.115176,0.115176,0.116516,0.113835,0.118526,0.116181,0.116516,0.117186,0.113165,0.1158458
89149,0.116516,0.116516,0.116516,0.119867,0.115511,0.120202,0.105123,0.114506,0.116181,0.117186,0.1158124
89150,0.116516,0.116181,0.120202,0.115846,0.120537,0.114506,0.117856,0.116181,0.121207,0.116516,0.1175548
89151,0.11082,0.115176,0.116181,0.118861,0.116181,0.117521,0.115176,0.118526,0.109144,0.117186,0.1154772
89152,0.118526,0.118526,0.116516,0.119196,0.116516,0.116516,0.115176,0.116516,0.118191,0.111825,0.1167504
89153,0.116181,0.117186,0.117521,0.114171,0.111155,0.115846,0.115511,0.116516,0.120872,0.117186,0.1162145
89154,0.114171,0.116516,0.116516,0.119531,0.115846,0.118526,0.116851,0.119196,0.116851,0.118861,0.1172865
89155,0.118861,0.118526,0.115846,0.116181,0.112495,0.11149,0.116851,0.114841,0.119196,0.114506,0.1158793
89156,0.118191,0.114506,0.120202,0.114841,0.116851,0.119196,0.117186,0.114841,0.116181,0.112495,0.116449
89157,0.120202,0.112495,0.118861,0.115511,0.113835,0.102777,0.115176,0.103782,0.113165,0.117186,0.113299
89158,0.120537,0.113165,0.1135,0.120872,0.116851,0.116181,0.116516,0.115176,0.119196,0.115846,0.116784
89159,0.120202,0.116181,0.116851,0.115511,0.116851,0.116516,0.115176,0.116516,0.11216,0.118526,0.116449
89160,0.119531,0.114506,0.116516,0.116181,0.116181,0.113165,0.116851,0.117186,0.116181,0.115511,0.1161809
89161,0.119196,0.118526,0.114506,0.119196,0.114171,0.118861,0.116516,0.116851,0.116851,0.116516,0.117119
89162,0.119867,0.112495,0.116516,0.116181,0.116516,0.109814,0.116851,0.115511,0.120202,0.115511,0.1159464
89163,0.116181,0.116516,0.116181,0.118861,0.116181,0.116181,0.119531,0.115176,0.119531,0.115511,0.116985
89164,0.116181,0.116181,0.116516,0.114506,0.120202,0.113835,0.115846,0.117521,0.115176,0.119196,0.116516
89165,0.115176,0.116851,0.115176,0.119196,0.114171,0.115176,0.116516,0.115511,0.115846,0.114506,0.1158125
89166,0.118191,0.115846,0.120202,0.116181,0.116851,0.114171,0.116516,0.117186,0.116181,0.106463,0.1157788
89167,0.116516,0.120537,0.111825,0.120537,0.113835,0.120202,0.112495,0.116516,0.115846,0.115176,0.1163485
89168,0.112495,0.117186,0.116516,0.116181,0.115176,0.118861,0.116851,0.119867,0.116181,0.116516,0.116583
89169,0.116516,0.116851,0.116516,0.114171,0.116516,0.117186,0.115176,0.120537,0.116181,0.118861,0.1168511
89170,0.116516,0.113835,0.117186,0.116516,0.117856,0.116181,0.120872,0.117186,0.118191,0.114171,0.116851
89171,0.115511,0.113835,0.114506,0.120202,0.115511,0.113835,0.115511,0.11283,0.1135,0.114506,0.1149747
89172,0.115846,0.111825,0.114506,0.118191,0.113165,0.115511,0.116516,0.116181,0.118861,0.116516,0.1157118
89173,0.116516,0.120872,0.115511,0.115511,0.120202,0.117186,0.115176,0.115176,0.116851,0.117186,0.1170187
89174,0.115846,0.117521,0.115846,0.115511,0.114841,0.119867,0.11283,0.120202,0.116516,0.115846,0.1164826
89175,0.115511,0.116516,0.116516,0.115846,0.116181,0.090711,0.116851,0.11216,0.116851,0.116181,0.1133324
89176,0.116181,0.116851,0.112495,0.116516,0.113835,0.120872,0.116181,0.118526,0.116516,0.116516,0.1164489
89177,0.116181,0.115846,0.116516,0.119196,0.116516,0.120202,0.116181,0.115511,0.120537,0.116181,0.1172867
89178,0.117186,0.115846,0.110485,0.105793,0.116516,0.116851,0.115176,0.114506,0.118861,0.114841,0.1146061
89179,0.1135,0.115176,0.116516,0.118526,0.115511,0.118861,0.116181,0.113835,0.114171,0.115846,0.1158123
89180,0.120537,0.115511,0.115511,0.119196,0.115511,0.118526,0.115176,0.116851,0.115511,0.11216,0.116449
89181,0.113835,0.120872,0.11149,0.120202,0.11149,0.113835,0.116516,0.115846,0.114171,0.119531,0.1157788
89182,0.115176,0.116181,0.119867,0.111825,0.119531,0.114506,0.116516,0.113165,0.116181,0.119196,0.1162144
89183,0.120537,0.116516,0.120202,0.116851,0.119867,0.114506,0.117186,0.116516,0.117521,0.115846,0.1175548
89184,0.116181,0.116516,0.115511,0.120537,0.117186,0.112495,0.116516,0.115176,0.117521,0.113835,0.1161474
89185,0.113835,0.115846,0.11082,0.117521,0.119531,0.116851,0.116851,0.116181,0.119196,0.116181,0.1162813
89186,0.11283,0.115846,0.117186,0.119196,0.116516,0.114506,0.116516,0.115176,0.118526,0.116516,0.1162814
