89579	0.161063	0.170437	0.184161	0.181149	0.153362	0.178136	0.171776	0.168428	0.182153	0.161398
89580	0.183491	0.173450	0.183157	0.171776	0.160728	0.177801	0.188846	0.180814	0.168094	0.174119
89581	0.174119	0.185834	0.175793	0.180814	0.185500	0.167424	0.184830	0.188177	0.181483	0.168763
89582	0.163741	0.167759	0.174454	0.172780	0.162737	0.166755	0.167759	0.172780	0.164076	0.180814
89583	0.188177	0.190854	0.180479	0.191858	0.184830	0.179140	0.191523	0.193866	0.178471	0.178806
89584	0.179140	0.173115	0.153697	0.180814	0.180814	0.171441	0.157380	0.160728	0.172780	0.166755
89585	0.177467	0.169433	0.178471	0.168094	0.174789	0.176128	0.170437	0.160393	0.184496	0.176463
89586	0.187173	0.178806	0.183157	0.183826	0.183491	0.180814	0.182153	0.180144	0.182153	0.192862
89587	0.184496	0.165415	0.183157	0.184161	0.180144	0.172446	0.167759	0.172780	0.175458	0.170437
89588	0.165750	0.183491	0.183826	0.176797	0.175124	0.162067	0.172780	0.186838	0.166085	0.168428
89589	0.180814	0.181483	0.186169	0.185834	0.180479	0.189516	0.181818	0.181818	0.186169	0.183826
89590	0.181818	0.180814	0.178806	0.188512	0.197212	0.172446	0.182487	0.168763	0.167089	0.175793
89591	0.169098	0.173115	0.165750	0.165750	0.178806	0.169768	0.169433	0.175458	0.173785	0.163072
89592	0.180144	0.172780	0.168428	0.160728	0.182822	0.181483	0.179140	0.172111	0.167424	0.185834
89593	0.167089	0.171107	0.179475	0.171441	0.177132	0.177467	0.165415	0.163072	0.163741	0.174789
89594	0.173785	0.166420	0.161733	0.173450	0.170102	0.162067	0.164076	0.168428	0.171441	0.170772
89595	0.171107	0.173115	0.179810	0.154701	0.172446	0.183157	0.174789	0.182822	0.172446	0.163741
89596	0.183491	0.189181	0.178471	0.186169	0.176128	0.180814	0.177467	0.176797	0.184830	0.188846
89597	0.184830	0.167424	0.164076	0.188846	0.185500	0.180144	0.174454	0.181149	0.174119	0.189850
89598	0.185834	0.187173	0.191858	0.180144	0.184830	0.186504	0.173785	0.171776	0.193197	0.183491
89599	0.170437	0.175458	0.175124	0.185834	0.167759	0.169433	0.190520	0.182153	0.178471	0.183491
89600	0.181149	0.171441	0.168094	0.174119	0.161063	0.158050	0.176463	0.174454	0.164746	0.167759
89601	0.179475	0.157380	0.163407	0.180144	0.182153	0.178471	0.190185	0.172780	0.189850	0.191189
89602	0.176463	0.187173	0.183826	0.174789	0.168763	0.181483	0.186838	0.175793	0.167424	0.181149
89603	0.168094	0.180479	0.169098	0.173785	0.172111	0.160059	0.163072	0.173450	0.174454	0.171776
89604	0.165750	0.169768	0.169098	0.166085	0.165081	0.162737	0.174454	0.169098	0.178806	0.174789
89605	0.171441	0.178136	0.169768	0.162067	0.179140	0.186169	0.156375	0.168094	0.175124	0.172111
89606	0.186169	0.167424	0.179810	0.186169	0.175458	0.182487	0.175124	0.179810	0.183826	0.184830
89607	0.164411	0.169768	0.169433	0.170102	0.169768	0.163072	0.172446	0.169098	0.176463	0.167759
89608	0.183157	0.184161	0.160728	0.162737	0.188846	0.167759	0.179475	0.169768	0.170102	0.177132
89609	0.183157	0.180144	0.181818	0.175793	0.172111	0.183491	0.176463	0.164746	0.166755	0.179140
89610	0.184161	0.179140	0.179140	0.179140	0.177801	0.182822	0.189516	0.183157	0.173115	0.198216
89611	0.182822	0.176797	0.185500	0.171776	0.186838	0.167424	0.170772	0.175793	0.168094	0.177132
89612	0.172111	0.174119	0.161398	0.164746	0.160393	0.170772	0.169768	0.176128	0.172446	0.165081
89613	0.169098	0.154366	0.177467	0.174454	0.171776	0.164746	0.171441	0.177467	0.171441	0.181483
89614	0.166755	0.199220	0.186169	0.172780	0.171107	0.187173	0.181149	0.176797	0.179810	0.172446
89615	0.173115	0.165081	0.176463	0.171107	0.158719	0.173785	0.174454	0.169098	0.164076	0.169768
89616	0.171441	0.169433	0.177467	0.168094	0.175793	0.175458	0.161398	0.161063	0.172780	0.184830
89617	0.178136	0.178471	0.170437	0.186838	0.182487	0.168428	0.174789	0.175124	0.173785	0.165081
89618	0.176463	0.175793	0.185500	0.193197	0.176463	0.179140	0.188512	0.190520	0.183491	0.181483
89619	0.169768	0.168094	0.166085	0.153362	0.164746	0.157380	0.175458	0.172780	0.160393	0.159054
89620	0.170772	0.177467	0.178136	0.170437	0.168763	0.167424	0.170437	0.184830	0.171441	0.166085
89621	0.180144	0.165750	0.172446	0.186838	0.174789	0.163072	0.168763	0.162067	0.162067	0.180814
89622	0.168094	0.177801	0.169098	0.166085	0.171107	0.161398	0.166420	0.173450	0.173115	0.172446
