89991	-0.556563	-0.557578	-0.556901	-0.556563	-0.557916	-0.556563	-0.557916	-0.556901	-0.556901	-0.557916
89992	-0.558592	-0.558254	-0.558254	-0.558592	-0.557578	-0.559268	-0.559607	-0.558930	-0.559607	-0.559268
89993	-0.558254	-0.558592	-0.558592	-0.557578	-0.557578	-0.556563	-0.557578	-0.558254	-0.557578	-0.557916
89994	-0.555210	-0.555887	-0.556901	-0.557239	-0.556901	-0.555887	-0.557239	-0.555887	-0.556225	-0.555549
89995	-0.554196	-0.554534	-0.554872	-0.554872	-0.555210	-0.553858	-0.554534	-0.552843	-0.554872	-0.553181
89996	-0.553858	-0.553520	-0.552843	-0.552843	-0.552167	-0.553520	-0.552505	-0.552843	-0.552167	-0.552843
89997	-0.552167	-0.551829	-0.551491	-0.552167	-0.551491	-0.552505	-0.551153	-0.552167	-0.549800	-0.552167
89998	-0.551491	-0.551491	-0.551829	-0.551491	-0.552167	-0.550476	-0.551491	-0.550476	-0.550476	-0.551829
89999	-0.548786	-0.549462	-0.549800	-0.549800	-0.550476	-0.549462	-0.549800	-0.549800	-0.549462	-0.549800
90000	-0.548109	-0.547771	-0.547771	-0.547095	-0.547771	-0.546757	-0.547771	-0.546419	-0.547433	-0.546757
90001	-0.547095	-0.546757	-0.545066	-0.546757	-0.546419	-0.546419	-0.546080	-0.546080	-0.545066	-0.546080
90002	-0.544728	-0.545066	-0.545066	-0.544390	-0.544052	-0.544390	-0.544052	-0.545066	-0.545066	-0.544390
90003	-0.542361	-0.542361	-0.543714	-0.544390	-0.544390	-0.542699	-0.542699	-0.542023	-0.543375	-0.543714
90004	-0.543375	-0.543375	-0.543375	-0.541685	-0.543375	-0.543037	-0.542361	-0.542699	-0.541347	-0.542699
90005	-0.541347	-0.540671	-0.541347	-0.541685	-0.541347	-0.541009	-0.541009	-0.539994	-0.541009	-0.540332
90006	-0.539994	-0.539994	-0.540332	-0.538980	-0.538980	-0.538642	-0.539994	-0.539318	-0.540332	-0.538642
90007	-0.539318	-0.540671	-0.540671	-0.540671	-0.539656	-0.540332	-0.538980	-0.540671	-0.539656	-0.539994
90008	-0.537628	-0.538642	-0.539656	-0.538980	-0.539318	-0.538642	-0.539656	-0.538304	-0.539318	-0.537290
90009	-0.538642	-0.537628	-0.538304	-0.538980	-0.539318	-0.538980	-0.537628	-0.538642	-0.537628	-0.538980
90010	-0.540671	-0.539994	-0.541009	-0.540332	-0.541685	-0.542023	-0.544728	-0.546757	-0.549800	-0.552505
90011	-0.553858	-0.553858	-0.554196	-0.554534	-0.553520	-0.554534	-0.553858	-0.553858	-0.554534	-0.555210
90012	-0.551153	-0.550814	-0.552505	-0.553520	-0.554196	-0.554872	-0.554534	-0.556225	-0.556563	-0.557239
90013	-0.559268	-0.558930	-0.560621	-0.561298	-0.561974	-0.562650	-0.561974	-0.562312	-0.562988	-0.562988
90014	-0.564679	-0.564003	-0.563665	-0.565018	-0.565018	-0.564003	-0.564341	-0.565018	-0.565018	-0.565018
90015	-0.564003	-0.564341	-0.562988	-0.564341	-0.565694	-0.566032	-0.567047	-0.569414	-0.569414	-0.571444
90016	-0.560959	-0.560621	-0.558930	-0.559268	-0.557239	-0.557239	-0.556225	-0.556225	-0.556225	-0.555210
90017	-0.553520	-0.554534	-0.554196	-0.555887	-0.557239	-0.557239	-0.557578	-0.559268	-0.559945	-0.561298
90018	-0.563665	-0.561974	-0.562988	-0.562650	-0.561974	-0.562650	-0.563327	-0.562650	-0.564003	-0.563665
90019	-0.569414	-0.569414	-0.569414	-0.568061	-0.568400	-0.568061	-0.567385	-0.566370	-0.566709	-0.566032
90020	-0.553858	-0.554872	-0.554196	-0.552843	-0.553858	-0.553520	-0.554196	-0.553858	-0.553181	-0.552167
90021	-0.567385	-0.567723	-0.565694	-0.564341	-0.564003	-0.561636	-0.558254	-0.556563	-0.555549	-0.553520
90022	-0.548447	-0.548447	-0.548786	-0.549800	-0.548786	-0.548109	-0.549124	-0.548447	-0.548109	-0.548109
90023	-0.541685	-0.541347	-0.541347	-0.540671	-0.539994	-0.539994	-0.539656	-0.539318	-0.538980	-0.538980
90024	-0.535937	-0.535261	-0.533909	-0.533909	-0.533909	-0.533232	-0.533909	-0.532556	-0.532556	-0.531204
90025	-0.526471	-0.525795	-0.526471	-0.527485	-0.527823	-0.528161	-0.528499	-0.528161	-0.529852	-0.529176
90026	-0.523767	-0.524443	-0.524105	-0.524105	-0.522753	-0.522753	-0.522415	-0.520724	-0.521400	-0.520386
90027	-0.517344	-0.517344	-0.518020	-0.519710	-0.518696	-0.520724	-0.521739	-0.522415	-0.522753	-0.521062
90028	-0.517682	-0.516668	-0.516668	-0.515992	-0.515992	-0.514978	-0.515654	-0.514640	-0.514978	-0.514640
90029	-0.510246	-0.510246	-0.509232	-0.509908	-0.510246	-0.508556	-0.509232	-0.508218	-0.508556	-0.508556
90030	-0.505514	-0.505514	-0.504838	-0.505514	-0.504500	-0.505514	-0.504500	-0.504500	-0.505514	-0.503149
90031	-0.500445	-0.500445	-0.499769	-0.500107	-0.498755	-0.499431	-0.499431	-0.499093	-0.499431	-0.498755
90032	-0.495038	-0.495038	-0.494362	-0.494362	-0.493686	-0.493010	-0.493686	-0.492672	-0.494024	-0.493010
90033	-0.494024	-0.494362	-0.493010	-0.494024	-0.493348	-0.493348	-0.492672	-0.491321	-0.491659	-0.491997
90034	-0.489293	-0.488279	-0.487604	-0.489293	-0.488617	-0.488617	-0.488617	-0.488617	-0.488279	-0.487604
90035	-0.483887	-0.484900	-0.483211	-0.483549	-0.484563	-0.484563	-0.483887	-0.483211	-0.484225	-0.482873
90036	-0.481184	-0.481184	-0.480846	-0.481184	-0.479494	-0.480846	-0.480846	-0.479494	-0.480170	-0.479832
90037	-0.477805	-0.478143	-0.477129	-0.477467	-0.477467	-0.477129	-0.476116	-0.476791	-0.475778	-0.477129
90038	-0.475102	-0.473751	-0.474426	-0.474089	-0.473751	-0.474764	-0.474089	-0.474089	-0.473751	-0.473413
90039	-0.472399	-0.471386	-0.471386	-0.471048	-0.471048	-0.470710	-0.471724	-0.470710	-0.470372	-0.471048
90040	-0.469697	-0.469359	-0.470035	-0.469021	-0.469021	-0.469697	-0.469021	-0.468683	-0.468345	-0.469697
90041	-0.468008	-0.468008	-0.466656	-0.468345	-0.467670	-0.466656	-0.467670	-0.466994	-0.466656	-0.466994
90042	-0.465643	-0.464967	-0.465981	-0.463954	-0.465643	-0.465643	-0.464629	-0.464967	-0.464292	-0.464967
90043	-0.464629	-0.464292	-0.463616	-0.463616	-0.463616	-0.463278	-0.463954	-0.462940	-0.463616	-0.462940
90044	-0.462940	-0.461927	-0.461589	-0.462265	-0.461927	-0.461251	-0.461927	-0.461251	-0.461589	-0.460238
90045	-0.459562	-0.459900	-0.460238	-0.459225	-0.459900	-0.459562	-0.459900	-0.459562	-0.460238	-0.459562
90046	-0.458211	-0.458211	-0.457536	-0.458211	-0.458887	-0.458211	-0.456860	-0.457873	-0.458549	-0.457873
90047	-0.455509	-0.455509	-0.455509	-0.454833	-0.456860	-0.456185	-0.455171	-0.455509	-0.456860	-0.455847
