89581	0.223641	0.197881	0.208922	0.196878	0.202900	0.205577	0.205242	0.200224	0.199889	0.215279
89582	0.198551	0.237352	0.201227	0.230664	0.201562	0.220630	0.196543	0.212268	0.210595	0.213606
89583	0.203235	0.192193	0.217286	0.187842	0.214275	0.182153	0.213271	0.195874	0.212602	0.209926
89584	0.200558	0.204908	0.194535	0.214944	0.193531	0.207584	0.188512	0.218289	0.192862	0.203235
89585	0.204239	0.206246	0.199554	0.204908	0.215948	0.191858	0.203904	0.186169	0.210930	0.195874
89586	0.201562	0.208922	0.208922	0.197881	0.185500	0.210930	0.185834	0.207250	0.180144	0.209926
89587	0.200558	0.202231	0.206246	0.191858	0.205242	0.194870	0.217286	0.182487	0.211264	0.197212
89588	0.207250	0.213271	0.207919	0.221634	0.226985	0.222303	0.209592	0.218958	0.212268	0.224644
89589	0.200558	0.204573	0.202566	0.214275	0.205242	0.199889	0.212602	0.205577	0.219292	0.189516
89590	0.226651	0.197212	0.208253	0.197212	0.224310	0.197881	0.206915	0.199889	0.209257	0.196878
89591	0.201227	0.231333	0.198885	0.228323	0.202566	0.218624	0.203569	0.212602	0.215279	0.219961
89592	0.230998	0.201562	0.219292	0.199889	0.232002	0.211264	0.223306	0.196878	0.224310	0.214275
89593	0.219627	0.235680	0.196208	0.227654	0.203235	0.222972	0.200224	0.221634	0.195874	0.218958
89594	0.192862	0.210261	0.189181	0.201897	0.202231	0.195539	0.195874	0.186169	0.202231	0.193197
89595	0.222303	0.189181	0.209926	0.207584	0.211599	0.186838	0.206246	0.220965	0.212268	0.215948
89596	0.204908	0.216282	0.193531	0.209926	0.182487	0.212937	0.193197	0.213606	0.197881	0.207584
89597	0.207250	0.190854	0.205577	0.192193	0.203904	0.194870	0.214275	0.198216	0.223306	0.207584
89598	0.206915	0.194535	0.217620	0.214609	0.203235	0.202231	0.207584	0.213940	0.197547	0.201227
89599	0.190185	0.202900	0.188846	0.206246	0.195204	0.198885	0.198885	0.211264	0.187842	0.203904
89600	0.186504	0.207584	0.194870	0.208922	0.200558	0.203235	0.213940	0.206581	0.199554	0.196208
89601	0.208253	0.192862	0.191523	0.185500	0.208253	0.203235	0.215279	0.189850	0.216951	0.198216
89602	0.204239	0.196878	0.200558	0.205242	0.196878	0.196543	0.196208	0.213606	0.198885	0.206581
89603	0.185834	0.214944	0.188846	0.221634	0.188177	0.207919	0.192193	0.205911	0.189181	0.200224
89604	0.216617	0.210261	0.233674	0.197881	0.230998	0.199889	0.225647	0.207919	0.228992	0.197881
89605	0.207919	0.193197	0.213606	0.198885	0.195874	0.196878	0.196543	0.193866	0.202566	0.197212
89606	0.209257	0.202566	0.201897	0.206915	0.201227	0.200893	0.195539	0.217286	0.184830	0.206581
89607	0.203904	0.224310	0.191189	0.210595	0.209257	0.223641	0.199889	0.237686	0.205911	0.227654
89608	0.188177	0.206581	0.201227	0.201897	0.197547	0.199889	0.201227	0.197881	0.203904	0.202231
89609	0.207250	0.189516	0.199220	0.191189	0.206581	0.181483	0.209926	0.185165	0.219961	0.189850
89610	0.211933	0.192193	0.203569	0.200558	0.206246	0.203569	0.199554	0.197881	0.204908	0.199554
89611	0.206915	0.220965	0.197212	0.209257	0.192193	0.225313	0.201897	0.219292	0.195539	0.220630
89612	0.189516	0.207584	0.188846	0.201227	0.197212	0.207584	0.193531	0.200224	0.197212	0.204908
89613	0.204908	0.193866	0.199554	0.200893	0.215279	0.200558	0.209592	0.188846	0.216617	0.191523
89614	0.206246	0.197547	0.221968	0.184161	0.207919	0.199220	0.220965	0.189850	0.216282	0.197547
89615	0.199554	0.185500	0.212602	0.218958	0.203904	0.197212	0.201562	0.214609	0.203235	0.199220
89616	0.186504	0.209926	0.187508	0.213271	0.196208	0.229326	0.186169	0.208922	0.183826	0.209592
89617	0.178136	0.205911	0.193197	0.208588	0.195874	0.212268	0.197881	0.208922	0.195539	0.201227
89618	0.220630	0.214275	0.211264	0.211599	0.224644	0.206246	0.220296	0.204908	0.229326	0.197547
89619	0.218624	0.192527	0.212602	0.201227	0.228992	0.207584	0.208922	0.200893	0.223306	0.212937
89620	0.199889	0.205577	0.193531	0.225982	0.196878	0.211264	0.189850	0.220965	0.188846	0.215279
89621	0.204908	0.223975	0.211599	0.219627	0.212937	0.211933	0.219292	0.197212	0.213271	0.212268
89622	0.224978	0.207919	0.226985	0.198885	0.193197	0.199889	0.221634	0.196208	0.210930	0.193197
89623	0.208588	0.194201	0.213271	0.196208	0.205242	0.189850	0.207919	0.190854	0.198216	0.185834
89624	0.198551	0.192862	0.198551	0.197881	0.193197	0.201227	0.192862	0.206246	0.191858	0.206246
89625	0.202231	0.227320	0.197547	0.224310	0.213606	0.222637	0.205577	0.211933	0.210261	0.214944
89626	0.210930	0.207584	0.204239	0.210595	0.220630	0.213606	0.228992	0.200558	0.224310	0.208588
89627	0.197547	0.192862	0.218958	0.194535	0.208253	0.213940	0.215613	0.188846	0.208588	0.187508
89628	0.228657	0.197881	0.210595	0.193531	0.227320	0.205577	0.202566	0.194870	0.213606	0.213606
89629	0.207584	0.202566	0.222637	0.225313	0.211933	0.217620	0.213271	0.193866	0.213940	0.220296
89630	0.207919	0.204239	0.198885	0.213271	0.197212	0.225647	0.194201	0.209592	0.208588	0.228323
89631	0.192862	0.208588	0.198885	0.213940	0.190854	0.214609	0.194201	0.217620	0.196543	0.210261
89632	0.200558	0.213606	0.191189	0.208588	0.200558	0.205242	0.207250	0.208253	0.190854	0.197212
89633	0.220296	0.195874	0.199554	0.190185	0.209257	0.196208	0.204573	0.211264	0.216951	0.199554
