Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Average
93325,-2.463535,-2.470013,-2.495924,-2.473422,-2.472058,-2.503424,-2.491832,-2.478195,-2.50206,-2.493537,-2.4844
93326,-2.494219,-2.467967,-2.50206,-2.480923,-2.510583,-2.477513,-2.471035,-2.490128,-2.469672,-2.492173,-2.4856273
93327,-2.477854,-2.471717,-2.464898,-2.486378,-2.492173,-2.467967,-2.477172,-2.477172,-2.486378,-2.481945,-2.4783654
93328,-2.499333,-2.494901,-2.493196,-2.496605,-2.495924,-2.485696,-2.496946,-2.47649,-2.511606,-2.482968,-2.4933665
93329,-2.47274,-2.527628,-2.500015,-2.497287,-2.495242,-2.478877,-2.493537,-2.482627,-2.513651,-2.478877,-2.4940481
93330,-2.478195,-2.496946,-2.488082,-2.49456,-2.478877,-2.496946,-2.485355,-2.4874,-2.485696,-2.488764,-2.4880821
93331,-2.465239,-2.47615,-2.510583,-2.493196,-2.498651,-2.49081,-2.499333,-2.497969,-2.480241,-2.486719,-2.4898891
93332,-2.497969,-2.477854,-2.505469,-2.533764,-2.489446,-2.507856,-2.477513,-2.491492,-2.492514,-2.477854,-2.4951731
93333,-2.485355,-2.488082,-2.510924,-2.489105,-2.503765,-2.48365,-2.485014,-2.492173,-2.491151,-2.507856,-2.4937075
93334,-2.475127,-2.495924,-2.50581,-2.499674,-2.513992,-2.4799,-2.493878,-2.495242,-2.512628,-2.488082,-2.4960257
93335,-2.486037,-2.544331,-2.500015,-2.504106,-2.524901,-2.490469,-2.48365,-2.498651,-2.485014,-2.503424,-2.5020598
93336,-2.485014,-2.485696,-2.486037,-2.488423,-2.495924,-2.520128,-2.536491,-2.503083,-2.518765,-2.488423,-2.5007984
93337,-2.501037,-2.480241,-2.532401,-2.494901,-2.503424,-2.497287,-2.522856,-2.495924,-2.499674,-2.500696,-2.5028441
93338,-2.515356,-2.517401,-2.496946,-2.493537,-2.516038,-2.500356,-2.488423,-2.492514,-2.491492,-2.551831,-2.5063894
93339,-2.473081,-2.513651,-2.505128,-2.502742,-2.501719,-2.488082,-2.52081,-2.496605,-2.494219,-2.509219,-2.5005256
93340,-2.478195,-2.49081,-2.506151,-2.489105,-2.508878,-2.501037,-2.491492,-2.524219,-2.489446,-2.516038,-2.4995371
93341,-2.484332,-2.505469,-2.504447,-2.492855,-2.523537,-2.510583,-2.50581,-2.50581,-2.525583,-2.49081,-2.5049236
93342,-2.499674,-2.489446,-2.491151,-2.492855,-2.496605,-2.483991,-2.520469,-2.500356,-2.501378,-2.488082,-2.4964007
93343,-2.497287,-2.496946,-2.49831,-2.492855,-2.496946,-2.501719,-2.489446,-2.508197,-2.517742,-2.495242,-2.499469
93344,-2.489105,-2.498992,-2.484673,-2.495242,-2.534787,-2.50581,-2.496605,-2.480241,-2.505469,-2.497287,-2.4988211
93345,-2.495242,-2.546036,-2.497969,-2.495924,-2.506833,-2.488082,-2.500015,-2.497628,-2.530696,-2.51706,-2.5075485
93346,-2.484332,-2.495242,-2.482286,-2.50206,-2.491492,-2.499674,-2.509219,-2.514333,-2.505128,-2.490128,-2.4973894
93347,-2.488423,-2.479218,-2.499674,-2.493196,-2.542968,-2.497287,-2.506833,-2.505469,-2.496946,-2.510242,-2.5020256
93348,-2.50581,-2.489787,-2.503765,-2.50581,-2.518765,-2.523196,-2.502401,-2.500356,-2.497287,-2.491151,-2.5038328
93349,-2.506151,-2.486378,-2.493878,-2.505469,-2.500696,-2.500356,-2.491832,-2.498992,-2.523537,-2.511606,-2.5018895
93350,-2.568192,-2.502742,-2.51706,-2.503083,-2.546718,-2.508538,-2.518424,-2.511265,-2.532741,-2.510242,-2.5219005
93351,-2.496265,-2.495242,-2.545695,-2.503083,-2.496605,-2.503765,-2.508878,-2.525924,-2.503424,-2.507515,-2.5086396
93352,-2.491492,-2.519106,-2.50206,-2.500356,-2.484332,-2.485696,-2.505469,-2.501037,-2.517742,-2.526265,-2.5033555
93353,-2.519447,-2.504447,-2.501037,-2.51706,-2.538537,-2.516378,-2.521492,-2.501378,-2.49081,-2.511947,-2.5122533
93354,-2.534446,-2.495242,-2.504787,-2.495583,-2.511947,-2.493537,-2.495242,-2.531719,-2.513651,-2.491832,-2.5067986
93355,-2.504106,-2.500356,-2.511606,-2.518424,-2.493537,-2.516719,-2.528651,-2.511606,-2.498992,-2.531037,-2.5115034
93356,-2.49456,-2.511606,-2.493537,-2.512628,-2.509219,-2.511265,-2.513992,-2.50956,-2.492173,-2.50956,-2.50581
93357,-2.534787,-2.525924,-2.543309,-2.510242,-2.491492,-2.519447,-2.50956,-2.524219,-2.515697,-2.501037,-2.5175714
93358,-2.514674,-2.504447,-2.489105,-2.509901,-2.51331,-2.518424,-2.497287,-2.514333,-2.491151,-2.511265,-2.5063897
93359,-2.548763,-2.49831,-2.49456,-2.497628,-2.494219,-2.495583,-2.499674,-2.489446,-2.491151,-2.516719,-2.5026053
93360,-2.517742,-2.49831,-2.523537,-2.493537,-2.506151,-2.493196,-2.506492,-2.502401,-2.506833,-2.500696,-2.5048895
93361,-2.510924,-2.505469,-2.521151,-2.500015,-2.538196,-2.510924,-2.537855,-2.498992,-2.490128,-2.518083,-2.5131737
93362,-2.489787,-2.494901,-2.504787,-2.519106,-2.496605,-2.529333,-2.515697,-2.507174,-2.514333,-2.50956,-2.5081283
93363,-2.518083,-2.508197,-2.505128,-2.489787,-2.496605,-2.51331,-2.508538,-2.522856,-2.498992,-2.528992,-2.5090488
93364,-2.495583,-2.488764,-2.507515,-2.503765,-2.526265,-2.498992,-2.508878,-2.497969,-2.509901,-2.494219,-2.5031851
93365,-2.511947,-2.549445,-2.525242,-2.498992,-2.534446,-2.507515,-2.490469,-2.514333,-2.504447,-2.524901,-2.5161737
93366,-2.508878,-2.506151,-2.525924,-2.512288,-2.538877,-2.506492,-2.517401,-2.508878,-2.540241,-2.516038,-2.5181168
93367,-2.514674,-2.514674,-2.505128,-2.516378,-2.501378,-2.524219,-2.519787,-2.529673,-2.510583,-2.507856,-2.514435
93368,-2.49831,-2.567851,-2.511606,-2.52456,-2.508197,-2.529333,-2.509219,-2.530355,-2.516719,-2.498992,-2.5195142
93369,-2.512628,-2.515356,-2.507856,-2.521151,-2.504787,-2.512628,-2.49831,-2.506833,-2.499333,-2.507856,-2.5086738
93370,-2.503424,-2.552853,-2.524219,-2.534446,-2.522174,-2.49456,-2.516719,-2.512288,-2.502742,-2.517401,-2.5180826
93371,-2.498992,-2.535469,-2.538877,-2.49831,-2.500015,-2.516719,-2.513651,-2.510242,-2.495242,-2.49456,-2.5102077
93372,-2.509219,-2.512628,-2.499333,-2.508878,-2.520469,-2.528651,-2.509219,-2.527969,-2.519106,-2.527969,-2.5163441
93373,-2.551831,-2.515697,-2.512288,-2.50581,-2.523878,-2.52081,-2.539559,-2.508197,-2.518765,-2.515015,-2.521185
93374,-2.503765,-2.508197,-2.538196,-2.515015,-2.521833,-2.512288,-2.52081,-2.522515,-2.531719,-2.52831,-2.5202648
93375,-2.49081,-2.518765,-2.506492,-2.515697,-2.50206,-2.533082,-2.511265,-2.54365,-2.52831,-2.50581,-2.5155941
93376,-2.53206,-2.516378,-2.526946,-2.518083,-2.561716,-2.529333,-2.511947,-2.521833,-2.513651,-2.517401,-2.5249348
93377,-2.523196,-2.522515,-2.526946,-2.516378,-2.52831,-2.508197,-2.553194,-2.516378,-2.522856,-2.504106,-2.5222076
93378,-2.539218,-2.521833,-2.519447,-2.529673,-2.525924,-2.50956,-2.506151,-2.508878,-2.536491,-2.510583,-2.5207758
93379,-2.524219,-2.533423,-2.523196,-2.517742,-2.532401,-2.504106,-2.526946,-2.512628,-2.50581,-2.519447,-2.5199918
93380,-2.507856,-2.510924,-2.507515,-2.522515,-2.511265,-2.526946,-2.525242,-2.515015,-2.533423,-2.512969,-2.517367
93381,-2.505469,-2.53615,-2.518765,-2.53206,-2.515697,-2.514333,-2.531719,-2.519447,-2.545695,-2.523537,-2.5242872
93382,-2.524901,-2.510924,-2.52456,-2.534105,-2.544331,-2.511606,-2.525924,-2.511947,-2.556944,-2.52456,-2.5269802
93383,-2.525242,-2.527287,-2.537514,-2.545354,-2.581826,-2.533082,-2.515697,-2.530696,-2.521151,-2.550126,-2.5367975
93384,-2.527969,-2.517742,-2.542286,-2.583189,-2.522856,-2.510583,-2.522174,-2.513651,-2.543991,-2.520128,-2.5304569
93385,-2.519787,-2.518083,-2.511265,-2.526265,-2.522856,-2.526265,-2.534105,-2.516038,-2.531719,-2.522856,-2.5229239
93386,-2.517401,-2.51331,-2.51706,-2.518424,-2.533082,-2.503424,-2.535809,-2.521492,-2.529673,-2.50581,-2.5195485
93387,-2.502742,-2.505128,-2.510242,-2.533764,-2.529673,-2.530014,-2.50581,-2.518083,-2.508197,-2.531719,-2.5175372
93388,-2.522856,-2.538196,-2.506833,-2.524219,-2.503765,-2.50581,-2.517742,-2.519787,-2.522515,-2.516378,-2.5178101
93389,-2.542968,-2.50956,-2.493196,-2.522515,-2.503083,-2.523537,-2.516378,-2.524901,-2.508197,-2.503083,-2.5147418
93390,-2.581144,-2.49831,-2.510924,-2.522856,-2.507856,-2.503083,-2.501037,-2.507174,-2.501719,-2.514333,-2.5148436
93391,-2.500696,-2.49456,-2.510583,-2.486719,-2.498992,-2.504447,-2.496265,-2.507174,-2.49456,-2.506492,-2.5000488
93392,-2.495583,-2.492514,-2.51331,-2.500356,-2.4874,-2.501719,-2.483991,-2.507515,-2.483991,-2.51706,-2.4983439
93393,-2.491151,-2.495242,-2.491832,-2.509219,-2.493537,-2.546036,-2.51706,-2.502401,-2.50581,-2.487741,-2.5040029
93394,-2.477172,-2.510924,-2.496265,-2.490128,-2.492855,-2.541945,-2.504106,-2.480241,-2.506492,-2.500015,-2.5000143
93395,-2.500015,-2.506492,-2.510583,-2.497969,-2.537855,-2.511265,-2.494219,-2.52831,-2.489787,-2.498992,-2.5075487
93396,-2.516378,-2.519787,-2.51706,-2.495583,-2.49831,-2.505469,-2.516378,-2.49081,-2.490469,-2.494901,-2.5045145
93397,-2.486378,-2.507174,-2.526605,-2.504787,-2.512969,-2.500696,-2.488082,-2.496946,-2.488082,-2.508197,-2.5019916
93398,-2.504787,-2.52456,-2.500015,-2.4799,-2.503083,-2.48365,-2.490128,-2.521833,-2.494901,-2.517742,-2.5020599
93399,-2.507515,-2.499674,-2.568192,-2.495242,-2.4799,-2.519106,-2.486719,-2.507515,-2.503765,-2.495583,-2.5063211
93400,-2.4874,-2.485696,-2.487059,-2.4874,-2.503765,-2.500015,-2.491832,-2.497287,-2.498651,-2.499333,-2.4938438
93401,-2.51331,-2.481264,-2.466262,-2.478877,-2.485014,-2.481605,-2.480923,-2.492514,-2.492855,-2.491151,-2.4863775
93402,-2.477172,-2.493196,-2.503424,-2.484673,-2.487059,-2.504447,-2.482286,-2.484332,-2.483309,-2.482968,-2.4882866
93403,-2.488082,-2.482286,-2.489446,-2.474786,-2.495924,-2.471717,-2.486037,-2.485355,-2.479218,-2.4874,-2.4840251
93404,-2.464557,-2.462512,-2.486378,-2.474104,-2.469672,-2.465239,-2.484673,-2.467967,-2.479559,-2.465239,-2.47199
93405,-2.460466,-2.47615,-2.496265,-2.470013,-2.489787,-2.4874,-2.46558,-2.480923,-2.456374,-2.480582,-2.476354
93406,-2.474445,-2.4799,-2.452283,-2.460466,-2.450578,-2.466944,-2.468308,-2.464898,-2.456033,-2.481605,-2.465546
93407,-2.481605,-2.470013,-2.45467,-2.466603,-2.464216,-2.475127,-2.456374,-2.472399,-2.459443,-2.497628,-2.4698078
93408,-2.46183,-2.4799,-2.459443,-2.474786,-2.452624,-2.470694,-2.462512,-2.47274,-2.46558,-2.49831,-2.4698419
93409,-2.468308,-2.457056,-2.469672,-2.463194,-2.502742,-2.463535,-2.478536,-2.47649,-2.464216,-2.462853,-2.4706602
93410,-2.464898,-2.466262,-2.469331,-2.46183,-2.464216,-2.469672,-2.471035,-2.462171,-2.470694,-2.451942,-2.4652051
93411,-2.467967,-2.463194,-2.463535,-2.468308,-2.513992,-2.470353,-2.475468,-2.471035,-2.481264,-2.475127,-2.4750243
93412,-2.468308,-2.456033,-2.466603,-2.491492,-2.481264,-2.469331,-2.475809,-2.47649,-2.47649,-2.475809,-2.4737629
93413,-2.456374,-2.473081,-2.487059,-2.469331,-2.477854,-2.466262,-2.456033,-2.488764,-2.506492,-2.489105,-2.4770355
93414,-2.446146,-2.458761,-2.515015,-2.470353,-2.460466,-2.471376,-2.462171,-2.472058,-2.463194,-2.464898,-2.4684438
93415,-2.475809,-2.466944,-2.496605,-2.462171,-2.494219,-2.475809,-2.474104,-2.457738,-2.486719,-2.458079,-2.4748197
93416,-2.485355,-2.47274,-2.479218,-2.492855,-2.472058,-2.468308,-2.495924,-2.467967,-2.493537,-2.469672,-2.4797634
93417,-2.460125,-2.493878,-2.466944,-2.478536,-2.466262,-2.452624,-2.457738,-2.457056,-2.460125,-2.463875,-2.4657163
93418,-2.463194,-2.462512,-2.464216,-2.473081,-2.459102,-2.524219,-2.481945,-2.474786,-2.469672,-2.475468,-2.4748195
93419,-2.477854,-2.471376,-2.475468,-2.515356,-2.481605,-2.486378,-2.4799,-2.480241,-2.4799,-2.471376,-2.4819454
93420,-2.471035,-2.472058,-2.465921,-2.471376,-2.480241,-2.463535,-2.464216,-2.455693,-2.476831,-2.477854,-2.469876
93421,-2.496605,-2.474445,-2.486037,-2.468308,-2.467967,-2.481945,-2.484673,-2.483309,-2.470694,-2.495583,-2.4809566
93422,-2.490128,-2.4874,-2.489446,-2.465921,-2.488423,-2.47274,-2.510242,-2.481945,-2.513651,-2.479559,-2.4879455
93423,-2.488423,-2.478877,-2.482968,-2.475127,-2.477854,-2.464898,-2.491832,-2.473081,-2.499333,-2.474104,-2.4806497
93424,-2.483991,-2.498992,-2.480923,-2.493878,-2.48365,-2.481605,-2.481264,-2.492855,-2.485355,-2.493537,-2.487605
93425,-2.472399,-2.4874,-2.529333,-2.483309,-2.485696,-2.499674,-2.480241,-2.507856,-2.492855,-2.496605,-2.4935368
93426,-2.494901,-2.487741,-2.475127,-2.479218,-2.497287,-2.488764,-2.489787,-2.481605,-2.485355,-2.4874,-2.4867185
93427,-2.484332,-2.508878,-2.471035,-2.50956,-2.4874,-2.495242,-2.489787,-2.510924,-2.496265,-2.473763,-2.4927186
93428,-2.489787,-2.492514,-2.516719,-2.484332,-2.493537,-2.486037,-2.499333,-2.481945,-2.467967,-2.499333,-2.4911504
93429,-2.474786,-2.474104,-2.486378,-2.466262,-2.486037,-2.506833,-2.498651,-2.489105,-2.477854,-2.472399,-2.4832409
93430,-2.469331,-2.47274,-2.490469,-2.502401,-2.516378,-2.482286,-2.523196,-2.489446,-2.492514,-2.497969,-2.493673
93431,-2.488764,-2.501037,-2.491492,-2.50206,-2.486378,-2.491151,-2.498651,-2.500015,-2.492173,-2.492514,-2.4944235
93432,-2.509219,-2.499674,-2.536832,-2.488764,-2.4874,-2.528651,-2.494901,-2.499333,-2.506151,-2.478877,-2.5029802
93433,-2.4874,-2.495583,-2.482968,-2.519787,-2.491151,-2.493196,-2.489446,-2.508197,-2.510583,-2.507174,-2.4985485
93434,-2.494219,-2.496946,-2.49456,-2.516038,-2.507174,-2.524219,-2.49831,-2.519787,-2.503083,-2.498992,-2.5053328
93435,-2.519447,-2.50581,-2.498992,-2.4874,-2.511606,-2.485696,-2.516719,-2.491832,-2.509219,-2.489787,-2.5016508
93436,-2.50956,-2.486378,-2.496265,-2.49831,-2.493196,-2.48365,-2.495924,-2.50581,-2.527628,-2.503424,-2.5000145
93437,-2.495924,-2.489105,-2.531719,-2.502401,-2.494901,-2.518765,-2.508878,-2.507174,-2.486037,-2.509219,-2.5044123
93438,-2.509901,-2.505128,-2.501378,-2.517401,-2.522515,-2.51331,-2.504106,-2.492173,-2.506833,-2.496605,-2.506935
93439,-2.50206,-2.496946,-2.511947,-2.502742,-2.50956,-2.500356,-2.529333,-2.514674,-2.534105,-2.50956,-2.5111283
93440,-2.501719,-2.491492,-2.488423,-2.511606,-2.504787,-2.551149,-2.563761,-2.50956,-2.508538,-2.500696,-2.5131731
93441,-2.498992,-2.513651,-2.527969,-2.52081,-2.498992,-2.499333,-2.50581,-2.496605,-2.510242,-2.528992,-2.5101396
93442,-2.531719,-2.496946,-2.503765,-2.506833,-2.515356,-2.521492,-2.546036,-2.498992,-2.504447,-2.503765,-2.5129351
93443,-2.486378,-2.507174,-2.511947,-2.533082,-2.518083,-2.515015,-2.52081,-2.505469,-2.511606,-2.491492,-2.5101056
93444,-2.518765,-2.50581,-2.500015,-2.519787,-2.522856,-2.511606,-2.499333,-2.522515,-2.527969,-2.515356,-2.5144012
93445,-2.553876,-2.508197,-2.506492,-2.515015,-2.503083,-2.506833,-2.504447,-2.519106,-2.510924,-2.519106,-2.5147079
93446,-2.515015,-2.50581,-2.51706,-2.503083,-2.522174,-2.511947,-2.506833,-2.492855,-2.518424,-2.508197,-2.5101398
93447,-2.488764,-2.503765,-2.498992,-2.515015,-2.518765,-2.50581,-2.503765,-2.513992,-2.519787,-2.521833,-2.5090488
93448,-2.508878,-2.52456,-2.503424,-2.522856,-2.504787,-2.51331,-2.514333,-2.50956,-2.512628,-2.501378,-2.5115714
93449,-2.504106,-2.555239,-2.51706,-2.52831,-2.520128,-2.50206,-2.510924,-2.509901,-2.530355,-2.504106,-2.5182189
93450,-2.541604,-2.539559,-2.517401,-2.527969,-2.516719,-2.521833,-2.50956,-2.540582,-2.510583,-2.514674,-2.5240484
93451,-2.50581,-2.529333,-2.517742,-2.515356,-2.537855,-2.522515,-2.527969,-2.508538,-2.552512,-2.515356,-2.5232986
93452,-2.513651,-2.512628,-2.522174,-2.539218,-2.511265,-2.52831,-2.503424,-2.551149,-2.521492,-2.518424,-2.5221735
93453,-2.534105,-2.52831,-2.506833,-2.514333,-2.51706,-2.503424,-2.521492,-2.50206,-2.515697,-2.507515,-2.5150829
93454,-2.51331,-2.516378,-2.504447,-2.519447,-2.504106,-2.512628,-2.517401,-2.504787,-2.519787,-2.503765,-2.5116056
93455,-2.494901,-2.504787,-2.51706,-2.516038,-2.515356,-2.501378,-2.52081,-2.504106,-2.52456,-2.515356,-2.5114352
93456,-2.508197,-2.511606,-2.524901,-2.538537,-2.519447,-2.54365,-2.522856,-2.506492,-2.521492,-2.510242,-2.520742
93457,-2.494219,-2.531378,-2.521151,-2.533423,-2.51331,-2.52456,-2.499333,-2.544672,-2.524219,-2.522856,-2.5209121
93458,-2.503765,-2.512969,-2.53206,-2.50956,-2.544672,-2.515356,-2.522515,-2.545354,-2.518765,-2.506151,-2.5211167
93459,-2.522515,-2.535469,-2.516038,-2.521492,-2.519106,-2.525583,-2.54774,-2.524901,-2.524219,-2.544672,-2.5281735
93460,-2.52831,-2.564102,-2.535469,-2.521151,-2.53206,-2.522856,-2.523196,-2.513992,-2.522515,-2.521151,-2.5284802
93461,-2.508538,-2.518424,-2.520469,-2.525583,-2.52081,-2.524901,-2.510242,-2.513651,-2.518083,-2.505469,-2.516617
93462,-2.528651,-2.510583,-2.519787,-2.526605,-2.538877,-2.520469,-2.535128,-2.52456,-2.517742,-2.526605,-2.5249007
93463,-2.510242,-2.509219,-2.53206,-2.529673,-2.521492,-2.518765,-2.522174,-2.538196,-2.526265,-2.530355,-2.5238441
93464,-2.525924,-2.515697,-2.536832,-2.525924,-2.525924,-2.53206,-2.537514,-2.522856,-2.531719,-2.515356,-2.5269806
93465,-2.519447,-2.525583,-2.51706,-2.538196,-2.53615,-2.519106,-2.527628,-2.52081,-2.519106,-2.534446,-2.5257532
93466,-2.506151,-2.536832,-2.52081,-2.507856,-2.534446,-2.518765,-2.52081,-2.511947,-2.516378,-2.523537,-2.5197532
93467,-2.517742,-2.531378,-2.506833,-2.538537,-2.512288,-2.550126,-2.523537,-2.510583,-2.522515,-2.502742,-2.5216281
93468,-2.52456,-2.525924,-2.542627,-2.518424,-2.535469,-2.541945,-2.522515,-2.534105,-2.541604,-2.530355,-2.5317528
93469,-2.526946,-2.551149,-2.515356,-2.537514,-2.518765,-2.525242,-2.508878,-2.547399,-2.536491,-2.526265,-2.5294005
93470,-2.515697,-2.52456,-2.521833,-2.517401,-2.522515,-2.521492,-2.512969,-2.527287,-2.512288,-2.533764,-2.5209806
93471,-2.540582,-2.519787,-2.515356,-2.515697,-2.524901,-2.524219,-2.508878,-2.507515,-2.508878,-2.527287,-2.51931
93472,-2.520469,-2.524219,-2.503424,-2.523537,-2.511606,-2.508538,-2.510924,-2.525242,-2.515356,-2.516378,-2.5159693
93473,-2.520469,-2.521492,-2.512628,-2.518424,-2.514333,-2.537173,-2.522174,-2.542627,-2.513992,-2.525242,-2.5228554
93474,-2.516038,-2.531037,-2.516719,-2.566829,-2.521833,-2.549785,-2.515697,-2.504106,-2.533423,-2.514333,-2.52698
93475,-2.513992,-2.52456,-2.522856,-2.513992,-2.536832,-2.522856,-2.515015,-2.514674,-2.503765,-2.516719,-2.5185261
93476,-2.508197,-2.515697,-2.550808,-2.521833,-2.516038,-2.517401,-2.562738,-2.520128,-2.527628,-2.527628,-2.5268096
93477,-2.524901,-2.535469,-2.52456,-2.506833,-2.533423,-2.534787,-2.531719,-2.529673,-2.519106,-2.512288,-2.5252759
93478,-2.530014,-2.522174,-2.522856,-2.53615,-2.514674,-2.534446,-2.554217,-2.538537,-2.525924,-2.512628,-2.529162
93479,-2.515356,-2.504787,-2.515356,-2.512288,-2.511606,-2.533764,-2.507174,-2.517742,-2.517401,-2.547058,-2.5182532
93480,-2.521492,-2.535469,-2.526605,-2.505469,-2.537855,-2.52456,-2.553535,-2.526946,-2.534787,-2.523196,-2.5289914
93481,-2.507856,-2.531719,-2.515697,-2.524901,-2.542627,-2.523537,-2.50956,-2.529333,-2.51706,-2.518424,-2.5220714
93482,-2.502401,-2.558989,-2.517742,-2.526265,-2.545354,-2.531378,-2.507174,-2.528651,-2.516038,-2.53206,-2.5266052
93483,-2.519787,-2.555921,-2.518765,-2.545354,-2.518083,-2.524901,-2.526946,-2.526605,-2.519787,-2.509219,-2.5265368
93484,-2.513992,-2.541264,-2.535128,-2.538196,-2.514333,-2.536491,-2.542286,-2.520469,-2.530014,-2.516378,-2.5288551
93485,-2.525242,-2.527969,-2.523196,-2.552512,-2.515697,-2.533423,-2.541945,-2.523196,-2.513992,-2.512969,-2.5270141
93486,-2.512288,-2.524219,-2.527628,-2.547399,-2.515356,-2.515697,-2.529673,-2.514674,-2.546036,-2.515356,-2.5248326
93487,-2.508878,-2.512288,-2.525242,-2.53206,-2.523537,-2.55149,-2.514674,-2.514333,-2.50956,-2.510242,-2.5202304
93488,-2.510583,-2.526605,-2.523537,-2.519787,-2.531037,-2.519787,-2.524901,-2.517742,-2.536832,-2.51706,-2.5227871
93489,-2.521151,-2.531719,-2.5399,-2.541264,-2.522174,-2.524219,-2.512288,-2.550126,-2.514333,-2.524219,-2.5281393
93490,-2.517401,-2.517401,-2.529333,-2.541945,-2.525583,-2.521492,-2.523878,-2.518424,-2.52831,-2.545013,-2.526878
93491,-2.518083,-2.521833,-2.519787,-2.539559,-2.516038,-2.538537,-2.523196,-2.523196,-2.508538,-2.507174,-2.5215941
93492,-2.511947,-2.54365,-2.526265,-2.514333,-2.570237,-2.525242,-2.549785,-2.521492,-2.549785,-2.524901,-2.5337637
93493,-2.522174,-2.526946,-2.515356,-2.509901,-2.534446,-2.521492,-2.53615,-2.510583,-2.504447,-2.540923,-2.5222418
93494,-2.504787,-2.532741,-2.506151,-2.522515,-2.521492,-2.531378,-2.532741,-2.536491,-2.519447,-2.540582,-2.5248325
93495,-2.508538,-2.512288,-2.499674,-2.516038,-2.511606,-2.535469,-2.512969,-2.519787,-2.511606,-2.541264,-2.5169239
93496,-2.521492,-2.520469,-2.508878,-2.528992,-2.533764,-2.536491,-2.527628,-2.50956,-2.514674,-2.514333,-2.5216281
93497,-2.5399,-2.554558,-2.523878,-2.521833,-2.517401,-2.535128,-2.533423,-2.511947,-2.517742,-2.529333,-2.5285143
93498,-2.507174,-2.541264,-2.544331,-2.508878,-2.507515,-2.519787,-2.541945,-2.53206,-2.534446,-2.519106,-2.5256506
93499,-2.50581,-2.515697,-2.508197,-2.533082,-2.518424,-2.518083,-2.523196,-2.529333,-2.517401,-2.527287,-2.519651
93500,-2.522515,-2.526605,-2.527969,-2.516719,-2.528992,-2.517401,-2.531037,-2.510583,-2.510924,-2.508878,-2.5201623
93501,-2.514333,-2.514333,-2.526946,-2.525924,-2.522856,-2.52081,-2.534787,-2.526946,-2.544331,-2.515015,-2.5246281
93502,-2.530014,-2.514674,-2.521492,-2.51706,-2.526946,-2.53206,-2.527628,-2.530355,-2.5399,-2.544672,-2.5284801
93503,-2.535128,-2.516378,-2.523196,-2.524219,-2.52831,-2.526946,-2.531719,-2.535469,-2.542627,-2.52831,-2.5292302
93504,-2.523196,-2.535809,-2.534446,-2.540582,-2.557285,-2.564783,-2.532401,-2.528651,-2.541264,-2.52831,-2.5386727
93505,-2.529333,-2.531719,-2.521151,-2.535469,-2.529673,-2.554217,-2.529673,-2.524219,-2.51331,-2.525924,-2.5294688
93506,-2.533423,-2.508878,-2.535809,-2.519106,-2.544331,-2.520128,-2.543991,-2.531719,-2.552172,-2.534787,-2.5324344
93507,-2.527969,-2.550467,-2.528651,-2.529673,-2.540241,-2.516038,-2.546718,-2.522856,-2.578077,-2.53206,-2.537275
93508,-2.551149,-2.54774,-2.5399,-2.518765,-2.534105,-2.523196,-2.526605,-2.529333,-2.55149,-2.520128,-2.5342411
93509,-2.533082,-2.578417,-2.518083,-2.553535,-2.520128,-2.522174,-2.518424,-2.530014,-2.52456,-2.519787,-2.5318204
93510,-2.524219,-2.54774,-2.535809,-2.522174,-2.531378,-2.519447,-2.531378,-2.531378,-2.581826,-2.530355,-2.5355704
93511,-2.511947,-2.518424,-2.525242,-2.520128,-2.554558,-2.529333,-2.521833,-2.56342,-2.523196,-2.533423,-2.5301504
93512,-2.513651,-2.522515,-2.522174,-2.528992,-2.533082,-2.519106,-2.531037,-2.529333,-2.531378,-2.5399,-2.5271168
93513,-2.508197,-2.515015,-2.510242,-2.518083,-2.507174,-2.519787,-2.526946,-2.541604,-2.531378,-2.542286,-2.5220712
93514,-2.512628,-2.531378,-2.538537,-2.519447,-2.550467,-2.531037,-2.530696,-2.527969,-2.533423,-2.527287,-2.5302869
93515,-2.533764,-2.526946,-2.541945,-2.524219,-2.54365,-2.522174,-2.55558,-2.519447,-2.567169,-2.52456,-2.5359454
93516,-2.533082,-2.51331,-2.531378,-2.526605,-2.536491,-2.521492,-2.533423,-2.523196,-2.531719,-2.533082,-2.5283778
93517,-2.55149,-2.519106,-2.51706,-2.511947,-2.517742,-2.519447,-2.542627,-2.523878,-2.533764,-2.521492,-2.5258553
93518,-2.507515,-2.530014,-2.516378,-2.557625,-2.528651,-2.534446,-2.516378,-2.532741,-2.515697,-2.543309,-2.5282754
93519,-2.538196,-2.527969,-2.515356,-2.518083,-2.526946,-2.520469,-2.550467,-2.521492,-2.538537,-2.523196,-2.5280711
93520,-2.519787,-2.537173,-2.597504,-2.523537,-2.548763,-2.538196,-2.525924,-2.512288,-2.515015,-2.551149,-2.5369336
93521,-2.53206,-2.531719,-2.558648,-2.524219,-2.52081,-2.534105,-2.518765,-2.538537,-2.523196,-2.519106,-2.5301165
93522,-2.521492,-2.518083,-2.532741,-2.529333,-2.530355,-2.516038,-2.540582,-2.521151,-2.554217,-2.523878,-2.528787
93523,-2.526605,-2.526265,-2.537855,-2.521833,-2.556603,-2.526265,-2.542286,-2.534105,-2.518765,-2.534105,-2.5324687
