96001	0.180814	0.199889	0.183157	0.193866	0.187842	0.194201	0.185834	0.180814	0.199220	0.179475
96002	0.183491	0.216951	0.191523	0.199554	0.199554	0.188846	0.207584	0.190854	0.215613	0.191858
96003	0.206246	0.204908	0.203904	0.190185	0.209592	0.189181	0.219627	0.201897	0.195204	0.202900
96004	0.205577	0.191858	0.199554	0.203235	0.187842	0.213271	0.190185	0.201227	0.180814	0.205577
96005	0.186169	0.200224	0.184496	0.189516	0.181149	0.197881	0.196543	0.177132	0.198551	0.185500
96006	0.193866	0.181149	0.206915	0.201897	0.200893	0.180814	0.206581	0.202231	0.182153	0.189516
96007	0.211599	0.180479	0.187508	0.192193	0.203235	0.184830	0.176797	0.205911	0.188846	0.196878
96008	0.195204	0.196878	0.199220	0.199220	0.179810	0.214944	0.191858	0.205577	0.196543	0.192862
96009	0.191189	0.209257	0.180479	0.211264	0.176128	0.197212	0.202566	0.199889	0.188512	0.190854
96010	0.175793	0.194870	0.169433	0.200893	0.184161	0.197547	0.184496	0.178136	0.193866	0.179475
96011	0.182822	0.189850	0.184161	0.185834	0.196878	0.181818	0.198216	0.186169	0.187842	0.189516
96012	0.187173	0.186838	0.198216	0.181483	0.202231	0.176463	0.182822	0.193531	0.182153	0.199554
96013	0.203235	0.174119	0.189516	0.187173	0.187508	0.196543	0.179475	0.206581	0.181818	0.191858
96014	0.189181	0.207584	0.203235	0.203235	0.198551	0.203569	0.196878	0.190520	0.212602	0.193866
96015	0.195204	0.187842	0.196208	0.187508	0.214944	0.185834	0.209257	0.180814	0.207584	0.199220
96016	0.208922	0.188512	0.207919	0.185500	0.202566	0.206581	0.191858	0.199554	0.187842	0.218624
96017	0.200224	0.179140	0.204908	0.174789	0.187173	0.199554	0.173785	0.194535	0.169768	0.204239
96018	0.181483	0.183491	0.183157	0.210930	0.179140	0.207250	0.174789	0.189181	0.191523	0.196208
96019	0.183491	0.205911	0.177467	0.195204	0.185165	0.181483	0.185834	0.182487	0.196208	0.178471
96020	0.176797	0.195874	0.188512	0.192862	0.187173	0.196543	0.192862	0.177467	0.195874	0.191523
96021	0.185834	0.180479	0.192527	0.172446	0.195539	0.176128	0.195204	0.189181	0.187173	0.206915
